"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation"
"2020","AL","Alabama","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","White, non-Hispanic","Race/Ethnicity","904","25.0","23.2","26.8","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","01","RACE01","CAT4","ADDEPEV3","RESP046","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Female","Sex","901","30.3","28.2","32.4","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","01","SEX2","CAT2","ADDEPEV3","RESP046","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Male","Sex","351","16.1","14.1","18.1","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","01","SEX1","CAT2","ADDEPEV3","RESP046","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","18-24","Age Group","76","27.1","21.2","32.9","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","AGE01","CAT3","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","25-34","Age Group","208","37.5","32.8","42.3","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","AGE02","CAT3","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","35-44","Age Group","277","43.6","38.9","48.3","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","AGE03","CAT3","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","45-54","Age Group","372","48.0","43.7","52.2","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","AGE04","CAT3","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","55-64","Age Group","384","42.0","37.9","46.1","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","AGE05","CAT3","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","65+","Age Group","601","34.9","31.8","38.0","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","AGE09","CAT3","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","607","36.1","33.2","38.9","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","EDUCA4","CAT5","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","568","39.6","36.3","42.8","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","EDUCA2","CAT5","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","179","40.4","34.6","46.2","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","EDUCA1","CAT5","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","562","40.1","36.9","43.2","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","EDUCA3","CAT5","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$15,000-$24,999","Household Income","311","41.6","37.0","46.3","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","INCOME2","CAT6","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$25,000-$34,999","Household Income","184","43.4","37.1","49.7","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","INCOME3","CAT6","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$35,000-$49,999","Household Income","234","44.3","38.7","49.9","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","INCOME4","CAT6","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$50,000+","Household Income","715","36.8","34.1","39.4","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","INCOME5","CAT6","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than $15,000","Household Income","216","44.0","38.1","50.0","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","INCOME1","CAT6","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Overall","Overall","1,918","39.0","37.2","40.8","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","BO1","CAT1","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity","25","49.7","32.4","67.0","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","RACE03","CAT4","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Asian, non-Hispanic","Race/Ethnicity","4",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS14","TOPIC09","01","RACE04","CAT4","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Black, non-Hispanic","Race/Ethnicity","639","48.0","44.4","51.7","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","RACE02","CAT4","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Hispanic","Race/Ethnicity","28","38.8","24.8","52.8","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","RACE08","CAT4","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Multiracial, non-Hispanic","Race/Ethnicity","24","30.3","17.8","42.9","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","RACE07","CAT4","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Native Hawaiian or other Pacific Islander, non-Hispanic","Race/Ethnicity","1",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS14","TOPIC09","01","RACE05","CAT4","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Other, non-Hispanic","Race/Ethnicity","5",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS14","TOPIC09","01","RACE06","CAT4","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","White, non-Hispanic","Race/Ethnicity","1,192","36.0","33.9","38.0","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","RACE01","CAT4","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Female","Sex","1,147","40.3","38.0","42.6","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","SEX2","CAT2","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AL","Alabama","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Male","Sex","771","37.7","35.0","40.4","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","01","SEX1","CAT2","_BMI5CAT","RESP039","    (32.84057112200048, -86.63186076199969)"
"2020","AR","Arkansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","18-24","Age Group","48","25.4","18.4","32.4","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","05","AGE01","CAT3","ADDEPEV3","RESP046","    (34.74865012400045, -92.27449074299966)"
"2020","AR","Arkansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","25-34","Age Group","107","26.0","21.0","31.0","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","05","AGE02","CAT3","ADDEPEV3","RESP046","    (34.74865012400045, -92.27449074299966)"
"2020","AR","Arkansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","35-44","Age Group","131","24.8","20.6","29.0","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","05","AGE03","CAT3","ADDEPEV3","RESP046","    (34.74865012400045, -92.27449074299966)"
"2020","AR","Arkansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","45-54","Age Group","173","27.0","22.9","31.0","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","05","AGE04","CAT3","ADDEPEV3","RESP046","    (34.74865012400045, -92.27449074299966)"
"2020","AR","Arkansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","55-64","Age Group","231","24.2","20.9","27.5","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","05","AGE05","CAT3","ADDEPEV3","RESP046","    (34.74865012400045, -92.27449074299966)"
"2020","AR","Arkansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","65+","Age Group","426","17.0","15.0","18.9","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","05","AGE09","CAT3","ADDEPEV3","RESP046","    (34.74865012400045, -92.27449074299966)"
"2020","AR","Arkansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","College graduate","Education Attained","304","18.8","16.2","21.3","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","05","EDUCA4","CAT5","ADDEPEV3","RESP046","    (34.74865012400045, -92.27449074299966)"
"2020","AR","Arkansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","H.S. or G.E.D.","Education Attained","354","22.6","19.8","25.4","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","05","EDUCA2","CAT5","ADDEPEV3","RESP046","    (34.74865012400045, -92.27449074299966)"
"2020","AR","Arkansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Less than H.S.","Education Attained","115","26.3","20.7","31.8","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","05","EDUCA1","CAT5","ADDEPEV3","RESP046","    (34.74865012400045, -92.27449074299966)"
"2020","AR","Arkansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Some post-H.S.","Education Attained","341","26.6","23.4","29.9","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","05","EDUCA3","CAT5","ADDEPEV3","RESP046","    (34.74865012400045, -92.27449074299966)"
"2020","AR","Arkansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$15,000-$24,999","Household Income","234","30.0","25.4","34.6","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","05","INCOME2","CAT6","ADDEPEV3","RESP046","    (34.74865012400045, -92.27449074299966)"
"2020","AR","Arkansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$25,000-$34,999","Household Income","110","24.8","19.3","30.2","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","05","INCOME3","CAT6","ADDEPEV3","RESP046","    (34.74865012400045, -92.27449074299966)"
"2020","AR","Arkansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$35,000-$49,999","Household Income","132","23.0","18.3","27.7","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","05","INCOME4","CAT6","ADDEPEV3","RESP046","    (34.74865012400045, -92.27449074299966)"
